Algorithm,Imputer,Imbalance,Metric,Score
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Kappa,87.05
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Kappa,96.63
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Kappa,96.91
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,95.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,87.05
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,96.63
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,96.91
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,95.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,87.05
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,96.63
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,96.91
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Kappa,95.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Kappa,87.05
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Kappa,96.63
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Kappa,96.91
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Kappa,95.2
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Kappa,87.05
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Kappa,96.63
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Kappa,96.91
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Kappa,95.49
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Kappa,87.25
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Kappa,96.12
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Kappa,96.95
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Kappa,95.49
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Kappa,87.25
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Kappa,96.12
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Kappa,96.95
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Kappa,95.27
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Kappa,87.3
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Kappa,96.44
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Kappa,96.92
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,95.11
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,85.07
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,95.61
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,96.6
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,95.41
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,88.1
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,95.87
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,96.89
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,99.81
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,99.74
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,99.13
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,99.84
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,99.87
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,99.74
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,99.11
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,99.84
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Kappa,95.35
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Kappa,87.42
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Kappa,96.46
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Kappa,96.83
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Kappa,95.62
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Kappa,87.73
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Kappa,96.61
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Kappa,96.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Kappa,95.62
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Kappa,87.73
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Kappa,96.61
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Kappa,96.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Kappa,95.7
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Kappa,88.16
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Kappa,96.53
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Kappa,96.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,95.56
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,86.13
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,95.96
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Kappa,96.61
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,95.99
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,89.99
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,96.3
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Kappa,97.09
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,99.41
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,96.3
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,98.7
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Kappa,99.32
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,99.23
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,97.04
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,98.55
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Kappa,99.44
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-TP,6784.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-TP,6977.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-TP,6303.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-TP,6894.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-TP,6891.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-TP,6801.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-TP,6988.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-TP,6326.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-TP,6887.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-TP,6887.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-TP,6801.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-TP,6988.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-TP,6326.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-TP,6887.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-TP,6887.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-TP,5471.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-TP,5640.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-TP,5074.0
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-TP,5556.0
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-TP,5535.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5573.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5672.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5096.0
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5625.0
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5640.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,2953.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,3034.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,2731.0
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,2994.0
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,2983.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3036.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3036.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3036.0
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3014.0
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3036.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-TP,3051.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-TP,3051.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-TP,3051.0
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-TP,3030.0
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-TP,3051.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-TP,6789.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-TP,6977.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-TP,6324.0
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-TP,6904.0
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-TP,6888.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-TP,6802.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-TP,6988.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-TP,6362.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-TP,6912.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-TP,6880.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Train-TP,6802.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Train-TP,6988.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Train-TP,6362.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Train-TP,6912.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Train-TP,6880.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Train-TP,5654.0
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Train-TP,5808.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Train-TP,5286.0
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Train-TP,5733.0
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Train-TP,5695.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5711.0
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5804.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5251.0
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5767.0
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-TP,5762.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,3307.0
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,3380.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,3077.0
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,3333.0
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-TP,3334.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3364.0
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3369.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3269.0
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3345.0
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-TP,3369.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-TP,3356.0
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-TP,3362.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-TP,3298.0
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-TP,3336.0
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-TP,3362.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-FP,142.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-FP,0.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-FP,230.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-FP,152.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-FP,130.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-FP,142.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-FP,0.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-FP,230.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-FP,152.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-FP,130.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-FP,142.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-FP,0.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-FP,230.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-FP,152.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-FP,130.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-FP,142.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-FP,0.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-FP,230.0
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-FP,152.0
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-FP,130.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-FP,142.0
